17.15 1.23179e-06 0.017315 0.241345 0.281978 0.0727384
17.2 1.17578e-06 0.0169913 0.239695 0.284471 0.0659469
17.25 1.12193e-06 0.0166733 0.238039 0.286901 0.0591214
17.3 1.07036e-06 0.0163608 0.23638 0.289266 0.0522656
17.35 1.02048e-06 0.0160539 0.234717 0.291567 0.0453829
17.4 9.73157e-07 0.0157524 0.23305 0.293803 0.0384769
17.45 9.28047e-07 0.0154562 0.23138 0.295974 0.0315512
17.5 8.85517e-07 0.0151652 0.229707 0.298079 0.0246093
17.55 8.44467e-07 0.0148793 0.228031 0.300119 0.0176549
17.6 8.05611e-07 0.0145986 0.226352 0.302094 0.0106916
17.65 7.68202e-07 0.0143228 0.224671 0.304002 0.00372274
17.7 7.3267e-07 0.0140519 0.222988 0.305845 -0.00324797
17.75 6.98932e-07 0.0137858 0.221302 0.307621 -0.010217
17.8 6.67653e-07 0.0135244 0.219614 0.309331 -0.0171809
17.85 6.37139e-07 0.0132677 0.217925 0.310975 -0.0241361
17.9 6.06711e-07 0.0130155 0.216234 0.312552 -0.0310792
17.95 5.79387e-07 0.0127679 0.214541 0.314062 -0.0380065
18 5.52522e-07 0.0125247 0.212848 0.315505 -0.0449148
18.05 5.26618e-07 0.0122858 0.211153 0.316882 -0.0518004
18.1 5.03194e-07 0.0120512 0.209458 0.318192 -0.0586601
18.15 4.79885e-07 0.0118208 0.207761 0.319435 -0.0654904
18.2 4.56928e-07 0.0115945 0.206065 0.320611 -0.0722879
18.25 4.35964e-07 0.0113723 0.204368 0.32172 -0.0790494
18.3 4.15623e-07 0.0111541 0.20267 0.322762 -0.0857714
18.35 3.96491e-07 0.0109398 0.200973 0.323737 -0.0924507
18.4 3.77611e-07 0.0107294 0.199276 0.324646 -0.0990841
18.45 3.6136e-07 0.0105227 0.197579 0.325487 -0.105668
18.5 3.4591e-07 0.0103198 0.195882 0.326262 -0.1122
18.55 3.29238e-07 0.0101205 0.194186 0.326971 -0.118676
18.6 3.13492e-07 0.00992486 0.192491 0.327612 -0.125094
18.65 2.99119e-07 0.00973273 0.190796 0.328188 -0.13145
18.7 2.85776e-07 0.00954407 0.189102 0.328696 -0.137741
18.75 2.72781e-07 0.00935882 0.18741 0.329139 -0.143964
18.8 2.6024e-07 0.00917692 0.185718 0.329516 -0.150117
18.85 2.47175e-07 0.00899832 0.184028 0.329827 -0.156196
18.9 2.34458e-07 0.00882295 0.182339 0.330072 -0.162198
18.95 2.243e-07 0.00865076 0.180652 0.330251 -0.168121
19 2.14341e-07 0.0084817 0.178966 0.330366 -0.173962
19.05 2.04234e-07 0.0083157 0.177282 0.330415 -0.179718
19.1 1.94788e-07 0.00815272 0.1756 0.330399 -0.185387
19.15 1.8481e-07 0.0079927 0.17392 0.330318 -0.190965
19.2 1.75741e-07 0.00783559 0.172242 0.330173 -0.196451
19.25 1.67624e-07 0.00768133 0.170566 0.329964 -0.201841
19.3 1.60022e-07 0.00752988 0.168893 0.329691 -0.207134
19.35 1.53797e-07 0.00738118 0.167222 0.329354 -0.212326
19.4 1.47239e-07 0.00723518 0.165553 0.328954 -0.217416
19.45 1.39852e-07 0.00709185 0.163887 0.328491 -0.2224
19.5 1.32616e-07 0.00695112 0.162223 0.327965 -0.227278
19.55 1.26136e-07 0.00681295 0.160562 0.327377 -0.232047
19.6 1.20468e-07 0.0066773 0.158904 0.326726 -0.236703
19.65 1.15387e-07 0.00654412 0.157248 0.326014 -0.241247
19.7 1.09877e-07 0.00641336 0.155596 0.32524 -0.245675
19.75 1.04496e-07 0.00628498 0.153946 0.324406 -0.249985
19.8 1.00365e-07 0.00615894 0.1523 0.32351 -0.254176
19.85 9.60686e-08 0.00603519 0.150656 0.322554 -0.258245
19.9 9.14735e-08 0.0059137 0.149016 0.321538 -0.262191
19.95 8.52193e-08 0.00579441 0.147379 0.320463 -0.266013
20 8.21466e-08 0.00567729 0.145746 0.319328 -0.269708
20.05 7.87774e-08 0.0055623 0.144115 0.318135 -0.273275
20.1 7.57258e-08 0.0054494 0.142488 0.316883 -0.276713
20.15 7.23108e-08 0.00533855 0.140865 0.315574 -0.28002
20.2 6.80296e-08 0.00522971 0.139245 0.314207 -0.283194
20.25 6.48345e-08 0.00512284 0.137628 0.312783 -0.286234
20.3 6.10001e-08 0.00501791 0.136015 0.311302 -0.28914
20.35 5.88658e-08 0.00491488 0.134406 0.309765 -0.291909
20.4 5.60388e-08 0.00481371 0.132801 0.308173 -0.294541
20.45 5.2504e-08 0.00471438 0.131199 0.306525 -0.297035
20.5 4.99543e-08 0.00461683 0.129601 0.304823 -0.299389
20.55 4.84405e-08 0.00452105 0.128006 0.303066 -0.301603
20.6 4.5572e-08 0.00442698 0.126416 0.301256 -0.303676
20.65 4.29196e-08 0.00433462 0.124829 0.299392 -0.305607
20.7 4.09141e-08 0.00424391 0.123246 0.297476 -0.307395
20.75 3.92527e-08 0.00415482 0.121667 0.295507 -0.30904
20.8 3.84669e-08 0.00406733 0.120092 0.293487 -0.310541
20.85 3.74484e-08 0.00398141 0.11852 0.291416 -0.311898
20.9 3.50084e-08 0.00389702 0.116953 0.289294 -0.31311
20.95 3.34343e-08 0.00381413 0.11539 0.287122 -0.314176
21 3.20268e-08 0.00373272 0.11383 0.2849 -0.315097
21.05 2.98256e-08 0.00365275 0.112275 0.282629 -0.315872
21.1 2.83438e-08 0.00357419 0.110723 0.28031 -0.316501
21.15 2.78173e-08 0.00349702 0.109176 0.277943 -0.316984
21.2 2.57229e-08 0.00342121 0.107632 0.275528 -0.317321
21.25 2.39091e-08 0.00334673 0.106093 0.273067 -0.317512
21.3 2.31064e-08 0.00327356 0.104557 0.270559 -0.317557
